"Survey"	"Date"	"Station"	"Temp"	"Top EC"	"Bottom EC"	"Secchi"	"Turbidity"	"Latitude"	"Longitude"	"Comments"
5	5/9/2013 0:00:00	405	17.80	19280	20550	18	182.00	"38-02-210"	"122-08-553"	
5	5/9/2013 0:00:00	411	18.60	13930	14440	28	48.10	"38-03-004"	"122-04-558"	
5	5/9/2013 0:00:00	418	18.00	15370	16930	22	73.60	"38-04-032"	"122-05-454"	
6	5/20/2013 0:00:00	716	19.50	204	203	30	34.60	"38-14-172"	"121-41-041"	
6	5/20/2013 0:00:00	718	19.70	249	252	30	35.80	"38-15-251"	"121-44-001"	
6	5/20/2013 0:00:00	719	20.30	387	396	34	33.10	"38-18-225"	"121-39-150"	
6	5/20/2013 0:00:00	720	20.10	274	275	28	37.40	"38-15-507"	"121-46-566"	
6	5/20/2013 0:00:00	723	20.00	193	199	40	30.50	"38-14-174"	"121-40-224"	
6	5/20/2013 0:00:00	724	20.20	162	164	65	14.30	"38-15-229"	"121-39-079"	"Went out 75' to avoid logs"
6	5/20/2013 0:00:00	726	20.60	154	156	74	16.00	"38-16-547"	"121-38-368"	
6	5/20/2013 0:00:00	809	19.90	273	278	58	15.60	"38-03-050"	"121-41-412"	
6	5/20/2013 0:00:00	901	19.60	280	278	80	9.60	"38-02-450"	"121-37-215"	"Retow on tow 1, reduced to 2.5 min per tow due to excess vegetation.  Kept CB from first 10 min. tow"
6	5/20/2013 0:00:00	902	20.80	313	362	53	13.60	"38-01-078"	"121-34-566"	
6	5/20/2013 0:00:00	910	22.50	309	309	93	6.70	"38-00-047"	"121-26-581"	
6	5/20/2013 0:00:00	912	22.40	298	309	97	6.00	"37-57-590"	"121-22-076"	"Large speed boat created large wake during tow 3"
6	5/20/2013 0:00:00	914	22.10	377	380	50	4.00	"37-57-542"	"121-31-493"	"Large wake created by speed boat on tow 3"
6	5/20/2013 0:00:00	915	21.50	352	356	67	9.10	"37-56-504"	"121-34-091"	"Large wake from speed boat on tow 1"
6	5/20/2013 0:00:00	918	20.90	412	410	64	8.90	"37-51-261"	"121-33-560"	"Large wake from speed boat during tow 1.  Retow tow 3, excess vegetation, possibly hit bottom."
6	5/21/2013 0:00:00	405	18.70	26610	29800	39	22.20	"38-02-215"	"122-08-328"	
6	5/21/2013 0:00:00	501	18.90	15210	15690	36	61.40	"38-04-259"	"122-01-379"	"Windy"
6	5/21/2013 0:00:00	519	19.40	10740	11110	34	87.20	"38-04-230"	"121-57-307"	"GPS Taken on tow 2.  Windy"
6	5/21/2013 0:00:00	602	18.80	13850	13190	45	45.60	"38-06-368"	"122-02-387"	"Very windy & choppy"
6	5/21/2013 0:00:00	606	19.80	2885	3039	42	71.50	"38-10-117"	"122-01-331"	"windy"
6	5/21/2013 0:00:00	609	19.50	2785	2810	37	46.00	"38-10-015"	"121-56-260"	"Tow 1: retow, hit bottom. Reduced line per boat op. Windy."
6	5/21/2013 0:00:00	610	19.30	1573	1602	35	61.00	"38-07-176"	"121-53-195"	"Took Lat/Long on tow 2.  Windy"
6	5/21/2013 0:00:00	705	20.40	274	276	52	14.70	"38-06-072"	"121-42-277"	
6	5/21/2013 0:00:00	711	21.00	154	164	131	5.40	"38-10-334"	"121-39-300"	
6	5/21/2013 0:00:00	812	20.20	259	254	56	12.70	"38-05-240"	"121-38-233"	
6	5/21/2013 0:00:00	815	20.30	256	257	76	10.70	"38-05-238"	"121-34-260"	"windy, wind chop"
6	5/21/2013 0:00:00	906	20.90	302	285	95	8.00	"38-03-054"	"121-30-280"	
6	5/21/2013 0:00:00	919	20.10	173	179	97	5.80	"38-06-264"	"121-29-596"	
6	5/22/2013 0:00:00	323	17.60	34000	34330	36	37.20	"38-02-383"	"122-17-299"	
6	5/22/2013 0:00:00	340	17.30	28060	27930	38	25.70	"38-05-509"	"122-15-417"	"Turbidity meter giving flashing ""9.99"" reading.  Sample brought back to lab in vial"
6	5/22/2013 0:00:00	342	17.50	27500	27080	28	49.60	"38-08-484"	"122-17-207"	"Turbidity meter not working. Sample brought back."
6	5/22/2013 0:00:00	343	17.50	27570	27750	40	57.00	"38-10-590"	"122-18-380"	"Turbidity meter not working. Sample brought back in vial."
6	5/22/2013 0:00:00	344	18.20	27230	27470	42	27.80	"38-12-531"	"122-18-346"	"Turbidity meter not working. Sample brought back."
6	5/22/2013 0:00:00	345	20.00	26800	26790	28	14.10	"38-13-291"	"122-18-298"	"CB done at tow 2. Turbidity sample brought back in vial, taken in lab. Hole in net repaired prior to tow 1"
6	5/22/2013 0:00:00	346	21.20	24860	25530	61	9.60	"38-14-208"	"122-17-129"	"Tow 2: Reduced to 5 minutes due to excessive jellyfish clooging net. Tow 3: Reduced to 2.5 minutes due to jellyfish clogging net"
6	5/22/2013 0:00:00	508	19.40	4486	5150	41	25.20	"38-02-406"	"121-55-054"	
6	5/22/2013 0:00:00	513	19.20	1623	1657	26	36.30	"38-03-364"	"121-52-026"	
6	5/22/2013 0:00:00	520	19.90	2987	3517	28	32.70	"38-01-541"	"121-51-565"	
6	5/22/2013 0:00:00	703	17.70	1125	1530	29	29.70	"38-03-140"	"121-47-574"	
6	5/22/2013 0:00:00	704	19.60	174	186	44	21.30	"38-03-599"	"121-47-063"	
6	5/22/2013 0:00:00	706	19.70	174	171	49	24.40	"38-05-075"	"121-44-580"	
6	5/22/2013 0:00:00	707	18.20	168	179	57	16.70	"38-06-484"	"121-42-296"	
6	5/22/2013 0:00:00	801	19.60	676	680	37	26.70	"38-02-353"	"121-50-375"	
6	5/22/2013 0:00:00	804	19.90	908	937	33	29.20	"38-01-083"	"121-48-011"	
6	5/23/2013 0:00:00	411	18.60	13510	13490	40	27.20	"38-03-095"	"122-04-313"	
6	5/23/2013 0:00:00	418	17.80	13660	16630	35	50.20	"38-03-595"	"122-05-512"	
6	5/23/2013 0:00:00	504	18.80	6000	7780	43	27.90	"38-03-037"	"121-58-592"	
7	6/3/2013 0:00:00	716	21.50	193	193	53	184.00	"38-14-212"	"121-41-057"	
7	6/3/2013 0:00:00	718	21.30	223	228	38	32.10	"38-15-258"	"121-43-452"	
7	6/3/2013 0:00:00	719	20.90	488	514	29	37.50	"38-19-571"	"121-38-531"	
7	6/3/2013 0:00:00	720	21.00	236	237	33	43.00	"38-15-416"	"121-46-360"	
7	6/3/2013 0:00:00	723	21.30	209	201	64	18.60	"38-14-123"	"121-40-237"	"Algae in net flow meter, caused misreading. Retowed for tow 1 and Tow 2. After cleaning flow meter and refilling with distilled water, CB okay. Sample for tow 2 not processed before check taken- dumped."
7	6/3/2013 0:00:00	724	21.90	177	178	88	8.80	"38-15-224"	"121-39-077"	
7	6/3/2013 0:00:00	726	22.30	174	174	99	8.90	"38-16-574"	"121-38-381"	"CB cod end not attached, CB sample taken on tow 2. Tows 2 and 3 reduced to 5 minutes - due to excessive plants ( CB sample only 5 minute tow)"
7	6/3/2013 0:00:00	809	20.10	329	368	90	17.40	"38-03-000"	"121-41-447"	
7	6/3/2013 0:00:00	901	19.80	280	294	78	15.80	"38-02-508"	"121-37-065"	
7	6/3/2013 0:00:00	902	21.30	288	516	88	9.40	"38-01-077"	"121-34-562"	
7	6/3/2013 0:00:00	910	22.50	305	325	130	6.50	"38-00-057"	"121-26-594"	
7	6/3/2013 0:00:00	912	23.30	485	633	155	5.00	"37-58-012"	"121-22-109"	
7	6/3/2013 0:00:00	914	23.10	323	329	140	4.50	"37-57-528"	"121-31-487"	
7	6/3/2013 0:00:00	915	22.50	318	328	85	12.00	"37-56-495"	"121-34-092"	
7	6/3/2013 0:00:00	918	23.30	368	370	100	8.90	"37-51-467"	"121-34-153"	
7	6/4/2013 0:00:00	501	18.80	13960	16530	19	80.90	"38-04-326"	"122-01-496"	"Windy, 25+ knots, small craft warning"
7	6/4/2013 0:00:00	504	19.50	12860	13700	18	58.50	"38-03-197"	"121-59-204"	"Tow 2 and 3 conducted at reduced length of line let out due to 25+ knot wind speed. Boat being carried onto shoals w/ more line out. Small craft warning."
7	6/4/2013 0:00:00	519	19.10	10080	10220	30	70.20	"38-04-182"	"121-57-355"	"Windy, wind chop, 25+ knots, small craft warning. Repaired hole in net (between tow 2 and tow 3)"
7	6/4/2013 0:00:00	602	18.40	16330	16510	18	108.00	"38-06-519"	"122-02-594"	"Strong winds 25+ knots, small craft warning."
7	6/4/2013 0:00:00	606	20.20	7520	7840	33	56.30	"38-10-092"	"122-01-250"	"Strong winds 25+ knots, small craft warning."
7	6/4/2013 0:00:00	609	19.80	4719	4725	22	92.80	"38-10-020"	"121-56-221"	"Strong winds 25+ knots, small craft warning."
7	6/4/2013 0:00:00	610	19.50	4757	4738	23	60.40	"38-07-191"	"121-53-191"	"Strong winds 25+ knots. Small craft warning."
7	6/4/2013 0:00:00	705	20.10	268		48	21.60	"38-06-243"	"121-42-223"	"Bottom EC not taken, Van Dorn caught in prop and had to cut line, rendered unusable; windy"
7	6/4/2013 0:00:00	706	19.50	1114		20	51.40	"38-05-117"	"121-44-530"	"no bottom EC taken due to Van Dorn getting caught in prop, had to cut line; windy; CB taken on 3rd tow"
7	6/4/2013 0:00:00	707	20.20	214		50	25.20	"38-06-504"	"121-42-313"	"went out 200' due to variation in depth/strong current/wind; windy; no bottom EC taken b/c of broken van dorn"
7	6/4/2013 0:00:00	711	21.60	171	172	90	5.50	"38-10-358"	"121-39-408"	"Windy. Went out 75' due to wind. Fixed hole in net before tow 1. Retow tow 2 due to weeds."
7	6/4/2013 0:00:00	812	20.00	228	233	60	13.40	"38-05-246"	"121-38-344"	"Went out 175 on tow 1 as per boat op instructions. Windy. Tow 2: found dime sized hole near mouth of net. Fixed before tow 3."
7	6/4/2013 0:00:00	815	20.40	220	223	86	10.50	"38-05-091"	"121-34-192"	"Windy"
7	6/4/2013 0:00:00	906	20.80	239	237	104	7.50	"38-03-037"	"121-30-242"	"windy"
7	6/4/2013 0:00:00	919	21.00	185	202	120	6.70	"38-06-336"	"121-30-031"	"windy"
7	6/5/2013 0:00:00	323	18.90	38480	39910	55	15.80	"38-02-388"	"122-17-426"	
7	6/5/2013 0:00:00	340	18.10	39340	29250	42	24.60	"38-05-562"	"122-15-483"	
7	6/5/2013 0:00:00	342	18.40	28710	28590	48	21.90	"38-08-497"	"122-17-193"	
7	6/5/2013 0:00:00	343	19.10	29020	29010	28	38.60	"38-10-501"	"122-18-182"	
7	6/5/2013 0:00:00	344	19.50	28620	28780	42	23.30	"38-13-031"	"122-18-382"	"Tow 1: pulled net in 45 sec early to avoid barge and tugboat"
7	6/5/2013 0:00:00	345	20.90	27750	27920	45	17.20	"38-13-348"	"122-18-223"	"Repaired nickel sized hole in net before tow 1"
7	6/5/2013 0:00:00	346	20.70	26950	26650	53	18.90	"38-14-024"	"122-17-143"	
7	6/5/2013 0:00:00	513	19.10	2997	2925	30	43.70	"38-03-365"	"121-52-017"	"windy, rough conditions"
7	6/5/2013 0:00:00	520	19.40	3758	3889	26	50.50	"38-01-562"	"121-51-537"	"Chinook Salmon had adipose clipped. Released Alive."
7	6/5/2013 0:00:00	703	17.80	1812	1834	27	46.30	"38-02-578"	"121-47-464"	"very windy, rough conditions"
7	6/5/2013 0:00:00	704	19.20	1023	1055	17	50.30	"38-03-559"	"121-47-188"	
7	6/5/2013 0:00:00	801	19.60	1020	1075	15	32.70	"38-02-428"	"121-50-433"	"150' cable due to uneven depth. Windy rough conditions."
7	6/5/2013 0:00:00	804	19.10	612	677	36	26.30	"38-01-027"	"121-47-437"	"windy, rough conditions"
7	6/6/2013 0:00:00	405	17.60	21260	24250	27	182.00	"38-02-212"	"122-09-013"	
7	6/6/2013 0:00:00	411	18.50	13470	14750	26	78.50	"38-03-003"	"122-04-563"	
7	6/6/2013 0:00:00	418	17.90	16580	18660	24	93.40	"38-04-022"	"122-05-462"	
7	6/6/2013 0:00:00	508	19.00	2961	4040	40	55.30	"38-02-483"	"121-54-523"	
8	6/17/2013 0:00:00	716	21.40	180	182	50	21.10	"38-14-144"	"121-41-048"	
8	6/17/2013 0:00:00	718	20.80	215	214	41	32.50	"38-15-254"	"121-43-556"	"Windy"
8	6/17/2013 0:00:00	719	21.20	409	417	20	57.60	"38-20-066"	"121-38-505"	
8	6/17/2013 0:00:00	720	21.20	226	225	30	38.20	"38-15-412"	"121-46-350"	
8	6/17/2013 0:00:00	723	21.10	183	182	48	19.80	"38-14-168"	"121-40-226"	
8	6/17/2013 0:00:00	724	21.00	169	337	85	10.80	"38-15-244"	"121-39-075"	
8	6/17/2013 0:00:00	726	21.30	161	163	87	9.20	"38-16-549"	"121-38-367"	"Towed @ 75' cable per boat op recommendations."
8	6/17/2013 0:00:00	809	20.40	320	334	68	17.20	"38-03-075"	"121-41-357"	"Lat+Long taken on tow 3: needed to change batteries & acquiring sattelites"
8	6/17/2013 0:00:00	901	20.50	282	324	63	16.40	"38-02-519"	"121-37-207"	"20-25 knots SW winds."
8	6/17/2013 0:00:00	902	21.60	300	308	81	14.70	"38-01-162"	"121-34-572"	"Re-sampled CB (Tow 2) - low meter reading on Tow 1."
8	6/17/2013 0:00:00	910	23.60	374	386	113	6.20	"38-00-097"	"121-27-033"	
8	6/17/2013 0:00:00	912	24.60	711	729	126	5.00	"37-58-038"	"121-22-136"	
8	6/17/2013 0:00:00	914	23.40	308	320	114	6.40	"37-57-556"	"121-31-487"	
8	6/17/2013 0:00:00	915	22.60	307	314	82	9.80	"37-56-398"	"121-34-058"	
8	6/17/2013 0:00:00	918	22.50	329	333	96	9.90	"37-51-390"	"121-34-075"	"Tow 1: fallen tree caught on sled-no damage to net, re-towed and reduced length of line let out. Flow meter reading low due to high volume of plants/algae."
8	6/18/2013 0:00:00	405	19.40	24380	25950	55	18.70	"38-02-223"	"122-08-367"	
8	6/18/2013 0:00:00	411	20.00	18400	20120	42	14.50	"38-03-005"	"122-04-540"	
8	6/18/2013 0:00:00	418	19.60	20800	24170	42	17.00	"38-04-061"	"122-05-436"	
8	6/18/2013 0:00:00	602	19.30	14040	13580	20	41.90	"38-07-280"	"122-03-008"	"Tow 2: screen on cod end jar peeling off. Tow 3: net ripped on sled- repaired 2 inch hole."
8	6/18/2013 0:00:00	606	20.70	9630	9910	28	40.30	"38-10-116"	"122-01-334"	"Repaired 2 dime sized holes after tow 3."
8	6/18/2013 0:00:00	609	20.20	6310	6250	30	32.00	"38-10-024"	"121-56-107"	
8	6/18/2013 0:00:00	610	20.20	5440	5300	25	32.90	"38-07-206"	"121-53-206"	
8	6/18/2013 0:00:00	705	21.00	231	230	49	19.00	"38-06-042"	"121-42-318"	"windy"
8	6/18/2013 0:00:00	706	20.90	262	393	28	26.90	"38-04-544"	"121-45-111"	"Very windy, extremely choppy. Wind 25-30 kts. Small craft warning"
8	6/18/2013 0:00:00	707	21.20	185	187	60	22.60	"38-06-488"	"121-42-288"	
8	6/18/2013 0:00:00	711	21.50	172	174	48	11.90	"38-10-372"	"121-39-472"	"Windy"
8	6/18/2013 0:00:00	812	21.00	224	220	64	13.20	"38-05-267"	"121-38-368"	"25 kts plus wind speed. CB kept for tow 1. Tow 1: retow due to excess peat in net, went to 5 min tows."
8	6/18/2013 0:00:00	815	21.20	236	237	72	13.50	"38-05-191"	"121-34-231"	"Windy"
8	6/18/2013 0:00:00	906	22.00	249	241	106	7.70	"38-03-070"	"121-30-290"	"Windy"
8	6/18/2013 0:00:00	919	21.30	196	196	85	10.40	"38-06-196"	"121-29-402"	"Windy"
8	6/19/2013 0:00:00	340	18.10	28450	28740	47	30.30	"38-05-531"	"122-15-432"	"Tow 2: cod end cracked on tow 2. Replaced cod end"
8	6/19/2013 0:00:00	342	18.20	28400	28600	39	31.90	"38-08-503"	"122-17-240"	
8	6/19/2013 0:00:00	343	18.30	29000	29140	50	33.20	"38-11-005"	"122-18-386"	
8	6/19/2013 0:00:00	344	19.10	29530	29900	48	15.70	"38-12-569"	"122-18-364"	"Changed CB net before first tow due to large amount of small holes in original net"
8	6/19/2013 0:00:00	345	20.80	29360	29810	61	10.50	"38-13-276"	"122-18-306"	
8	6/19/2013 0:00:00	346	21.70	28260	29010	82	8.40	"38-14-206"	"122-17-130"	
8	6/19/2013 0:00:00	508	20.20	5470	5890	33	32.20	"38-02-419"	"121-55-153"	
8	6/19/2013 0:00:00	513	20.10	2093	2843	48	29.80	"38-03-320"	"121-52-048"	
8	6/19/2013 0:00:00	520	20.50	3281	3693	42	28.60	"38-01-553"	"121-52-036"	
8	6/19/2013 0:00:00	703	18.80	1301	1231	32	35.10	"38-03-103"	"121-47-572"	
8	6/19/2013 0:00:00	704	20.60	201	241	48	24.40	"38-03-595"	"121-47-054"	
8	6/19/2013 0:00:00	801	20.20	899	876	46	27.10	"38-02-409"	"121-50-371"	
8	6/19/2013 0:00:00	804	19.90	745	763	45	29.90	"38-01-057"	"121-47-486"	
8	6/20/2013 0:00:00	323	19.90	31240	34130	65	9.20	"38-02-401"	"122-17-370"	"Fixed small holes after tows 1 and 2"
8	6/20/2013 0:00:00	501	19.10	10360	11710	43	42.80	"38-04-291"	"122-01-388"	
8	6/20/2013 0:00:00	504	19.40	6050	7490	47	35.90	"38-03-117"	"121-59-167"	
8	6/20/2013 0:00:00	519	18.20	8920	9080	20	50.70	"38-04-244"	"121-57-274"	
9	7/1/2013 0:00:00	405	22.10	24720	28120	45	19.90	"38-02-191"	"122-08-564"	
9	7/1/2013 0:00:00	411	23.10	16380	20850	75	11.20	"38-03-103"	"122-04-245"	
9	7/1/2013 0:00:00	418	23.00	19480	23130	68	11.30	"38-03-580"	"122-05-491"	
9	7/1/2013 0:00:00	501	22.30	13540	15960	63	21.70	"38-04-194"	"122-01-162"	
9	7/1/2013 0:00:00	602	22.40	14550	14380	40	25.30	"38-06-420"	"122-02-365"	"Fixed hole between tow 1 and tow 2"
9	7/1/2013 0:00:00	606	24.00	11380	11410	42	21.80	"38-10-202"	"122-01-057"	"175' per protocol"
9	7/1/2013 0:00:00	609	23.40	8450	8520	35	29.80	"38-10-027"	"121-56-214"	"175' per protocol"
9	7/1/2013 0:00:00	610	23.40	6570	6640	32	31.30	"38-07-198"	"121-53-206"	
9	7/1/2013 0:00:00	809	23.40	355	932	64	12.00	"38-03-001"	"121-41-464"	"Tow 1: Flow meter wire came undone on one side-repaired before tow 2"
9	7/1/2013 0:00:00	901	23.60	291	305	75	9.70	"38-02-491"	"121-37-078"	"Lots of weeds, reduced to 5 min. tow for 2 and 3"
9	7/1/2013 0:00:00	902	25.30	275	277	120	5.70	"38-01-136"	"121-34-570"	"Tow 1: retow due to net clogged with peat. Shortened cable length to 150'.  Tow 2: retow due to clogged net-reduced to 5 min. tow"
9	7/1/2013 0:00:00	910	27.30	457	474	127	4.10	"37-59-577"	"121-26-500"	
9	7/1/2013 0:00:00	912	27.60	774	796	98	4.50	"37-58-013"	"121-22-091"	
9	7/1/2013 0:00:00	914	26.70	303	299	120	6.10	"37-57-493"	"121-31-470"	
9	7/1/2013 0:00:00	915	25.80	280	282	110	6.20	"37-56-308"	"121-33-421"	
9	7/1/2013 0:00:00	918	26.50	290	293	95	6.70	"37-51-395"	"121-34-094"	"CB taken on tow 3"
9	7/2/2013 0:00:00	323	20.30	32070	36370	59	12.20	"38-02-422"	"122-17-177"	
9	7/2/2013 0:00:00	340	21.20	29000	28100	34	36.80	"38-05-539"	"122-15-446"	
9	7/2/2013 0:00:00	342	22.00	28300	28820	47	21.10	"38-08-452"	"122-17-129"	
9	7/2/2013 0:00:00	343	23.70	29240	29440	68	13.70	"38-10-596"	"122-18-403"	
9	7/2/2013 0:00:00	344	24.30	29880	30220	79	10.40	"38-12-448"	"122-18-298"	
9	7/2/2013 0:00:00	345	24.90	29880	30170	57	9.00	"38-13-158"	"122-18-365"	"Towed at 75' per protocol"
9	7/2/2013 0:00:00	346	25.70	29160	29620	84	8.20	"38-13-564"	"122-17-195"	"Towed at 75' per protocol"
9	7/2/2013 0:00:00	704	24.00	751	1276	42	36.10	"38-04-022"	"121-47-128"	
9	7/2/2013 0:00:00	705	24.70	436	437	94	11.70	"38-06-110"	"121-42-290"	"CB taken on tow 2; changed latitude minutes from 0 to 6 due to data entry error.  LJD 06/15/2015"
9	7/2/2013 0:00:00	706	24.60	180	177	58	17.50	"38-05-082"	"121-45-040"	
9	7/2/2013 0:00:00	707	24.50	160	163	125	9.80	"38-06-476"	"121-42-330"	
9	7/2/2013 0:00:00	719	24.20	408	447	35	29.90	"38-18-306"	"121-39-113"	
9	7/2/2013 0:00:00	723	24.50	299	1066	80	14.50	"38-14-205"	"121-40-209"	
9	7/2/2013 0:00:00	724	24.80	159	175	68	11.20	"38-14-275"	"121-39-512"	"100' per boat op"
9	7/2/2013 0:00:00	726	24.20	142	143	73	15.50	"38-16-559"	"121-38-373"	"100' per boat op"
9	7/2/2013 0:00:00	812	24.60	188	202	128	5.30	"38-05-266"	"121-38-356"	"Tow 2 had excessive bark, reduced tow time to 5 min. for tow 3"
9	7/2/2013 0:00:00	815	24.60	186	186	155	5.40	"38-05-096"	"121-34-211"	
9	7/2/2013 0:00:00	906	25.30	210	208	160	4.00	"38-03-072"	"121-30-307"	
9	7/2/2013 0:00:00	919	24.80	180	184	137	4.40	"38-06-189"	"121-29-351"	
9	7/3/2013 0:00:00	504	22.20	10370	11800	32	34.40	"38-03-082"	"121-59-076"	
9	7/3/2013 0:00:00	508	22.60	3984	4920	21	48.30	"38-02-480"	"121-54-547"	
9	7/3/2013 0:00:00	513	23.40	2233	3359	40	26.20	"38-03-364"	"121-52-044"	
9	7/3/2013 0:00:00	519	21.50	10440	12980	25	79.50	"38-04-188"	"121-57-225"	"Lat & long taken on third tow, first and second tow:acquiring satellites"
9	7/3/2013 0:00:00	520	23.30	1625	1703	48	23.70	"38-01-557"	"121-51-550"	
9	7/3/2013 0:00:00	711	24.30	144	158	86	7.50	"38-10-386"	"121-39-488"	
9	7/3/2013 0:00:00	716	24.40	177	176	52	14.10	"38-14-256"	"121-41-087"	
9	7/3/2013 0:00:00	718	24.30	199	205	42	24.20	"38-15-292"	"121-43-375"	
9	7/3/2013 0:00:00	720	23.00	226	225	30	31.00	"38-15-387"	"121-46-278"	
9	7/3/2013 0:00:00	801	23.70	1346	1397	51	18.60	"38-02-462"	"121-50-448"	
9	7/3/2013 0:00:00	804	24.20	977	971	51	17.10	"38-01-012"	"121-47-385"	
1	3/17/2014 0:00:00	711	15.40	191	192	37	26.70	"38-10-382"	"121-39-458"	"Tow 2 retowed- sample spilled"
1	3/17/2014 0:00:00	716	14.80	269	256	35	28.30	"38-04-203"	"121-57-405"	
1	3/17/2014 0:00:00	719	15.00	528	516	31	31.40	"38-19-549"	"121-38-521"	
1	3/17/2014 0:00:00	723	15.10	270	266	31	28.60	"38-14-156"	"121-40-237"	
1	3/17/2014 0:00:00	724	15.00	193	199	31	27.70	"38-14-596"	"121-39-246"	"Towed at 75' line let out per boat op."
1	3/17/2014 0:00:00	726	15.40	202	204	33	27.70	"38-16-593"	"121-38-381"	"Towed with 75' line let out per boat op. Retowed CB, sample collected on Tow 2- meter reading low on Tow 1."
1	3/18/2014 0:00:00	809	15.20	509	521	62	12.00	"38-03-031"	"121-41-401"	
1	3/18/2014 0:00:00	901	14.60	418	417	87	9.10	"38-02-439"	"121-37-091"	
1	3/18/2014 0:00:00	902	14.90	437	428	68	12.30	"38-01-058"	"121-34-559"	"CB done on Tow 2"
1	3/18/2014 0:00:00	912	17.10	1379	1386	200	2.70	"37-58-024"	"121-22-061"	
1	3/18/2014 0:00:00	914	15.90	334	334	195	2.20	"37-58-079"	"121-31-432"	
1	3/18/2014 0:00:00	915	15.50	451	447	122	4.50	"37-56-470"	"121-34-084"	
1	3/18/2014 0:00:00	918	15.60	509	506	121	3.80	"37-51-399"	"121-34-100"	
1	3/19/2014 0:00:00	705	15.50	394	392	58	25.50	"38-06-054"	"121-42-276"	
1	3/19/2014 0:00:00	706	15.80	226	227	39	29.70	"38-05-062"	"121-45-046"	
1	3/19/2014 0:00:00	707	15.30	232	231	32	32.30	"38-06-464"	"121-42-332"	
1	3/19/2014 0:00:00	812	15.30	363	355	73	12.50	"38-05-241"	"121-38-296"	
1	3/19/2014 0:00:00	815	15.00	302	290	68	10.40	"38-05-058"	"121-34-197"	
1	3/19/2014 0:00:00	906	15.10	321	325	121	5.90	"38-00-039"	"121-26-569"	
1	3/19/2014 0:00:00	910	15.60	539	597	191	4.50	"37-59-595"	"121-26-529"	"Pull out tags with wrong date"
1	3/19/2014 0:00:00	919	15.10	224	220	117	6.00	"38-06-196"	"121-29-411"	
1	3/20/2014 0:00:00	418	17.60	10630	14380	34	30.20	"38-03-585"	"122-05-586"	
1	3/20/2014 0:00:00	513	15.70	2709	5270	32	33.20	"38-03-357"	"121-59-090"	
1	3/20/2014 0:00:00	602	16.70	9470	9370	35	37.90	"38-06-539"	"122-02-327"	
1	3/20/2014 0:00:00	606	16.00	1514	1533	27	62.10	"38-10-119"	"122-01-242"	
1	3/20/2014 0:00:00	609	15.90	2154	2133	28	49.50	"38-10-012"	"121-56-250"	
1	3/20/2014 0:00:00	610	15.60	1915	1942	33	47.30	"38-07-187"	"121-53-203"	
1	3/20/2014 0:00:00	801	15.40	1440	1701	35	32.60	"38-02-275"	"121-50-349"	"cb Sample possibly Spilled. Retowed CB on Tow 3."
1	3/20/2014 0:00:00	804	15.40	1339	1407	38	30.40	"38-01-023"	"121-47-478"	
1	3/21/2014 0:00:00	405	15.20	25580	29010	54	11.70	"38-02-239"	"122-08-555"	"Use handwritten tags. Towed @ 75' per boat op."
1	3/21/2014 0:00:00	411	15.00	19470	23410	48	16.80	"38-03-011"	"122-04-492"	"Tow @ 75' per boat op."
1	3/21/2014 0:00:00	501	15.30	13040	13750	38	38.20	"38-04-264"	"122-01-348"	"GPS coordinates taken @ 9:32 - acquring satelites"
1	3/21/2014 0:00:00	504	15.60	10800	12760	41	28.20	"38-03-079"	"121-59-063"	
1	3/21/2014 0:00:00	508	16.00	5360	6170	20	61.30	"38-02-480"	"121-54-566"	
1	3/21/2014 0:00:00	519	15.70	7570	9580	31	51.50	"38-04-226"	"121-57-299"	
